generation,Individual,chromosome_ID,genes,fitness,test_EXP_VAR_SCORE,test_MAE,test_MAPE,test_MAX_ERROR,test_MSE,test_R2,test_RMSE,train_EXP_VAR_SCORE,train_MAE,train_MAPE,train_MAX_ERROR,train_MSE,train_R2,train_RMSE
6,9,405,"[0.087791, 0.215, 4, 8, 'softmax', 'mae', ['LSTM'], 'Adagrad']",500,-1.6355101850606957e-07,24.25635569985572,1.0545269943460052,87.60305445671082,804.7168200100124,-2.7195827370686376,28.36753108767156,-1.1461976812121577e-07,28.364067102389733,1.0527887317616975,87.61305380105972,1120.5151567924056,-2.545992190441964,33.47409680323587
7,0,206,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
7,1,103,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
7,2,106,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['SimpleRNN'], 'Nadam']",30.279944302216,0.8777615128242349,3.743728192270244,0.1712102084229661,48.14817718505859,30.279944302216,0.860039264365667,5.502721535950734,0.8714539237519192,4.558009972281013,0.1836007675665877,74.3561307811737,44.71342706156352,0.8584994926600753,6.686809931616384
7,3,203,"[0.076634, 0.358, 1, 32, 'relu', 'mse', ['SimpleRNN'], 'Adam']",37.35730412196841,0.8300697375088496,4.269542213353423,0.2253150843391846,46.61159614562988,37.35730412196841,0.8273261101790219,6.112062182436334,0.840293996255662,5.033355966569443,0.2759885989144925,68.23356002807617,50.86327501121309,0.839037629364724,7.131849340193123
7,4,203,"[0.076634, 0.358, 1, 32, 'relu', 'mse', ['SimpleRNN'], 'Adam']",37.35730412196841,0.8300697375088496,4.269542213353423,0.2253150843391846,46.61159614562988,37.35730412196841,0.8273261101790219,6.112062182436334,0.840293996255662,5.033355966569443,0.2759885989144925,68.23356002807617,50.86327501121309,0.839037629364724,7.131849340193123
7,5,305,"[0.033939, 0.219, 2, 32, 'elu', 'mae', [['GRU', 'GRU']], 'RMSprop']",44.29846550651648,0.8687495912047726,4.698845682753079,0.1967607204104956,51.86950687408447,44.29846550651648,0.7952424958948676,6.65570924143449,0.8624899704695818,5.508905369367181,0.2029985242586941,71.77389377593994,62.68188085636164,0.8016363646207677,7.917188949138554
7,6,202,"[0.076634, 0.358, 1, 32, 'relu', 'mae', ['GRU'], 'Nadam']",45.58759242938658,0.8227879519738539,4.607108010317018,0.2072484384813974,52.10263916015624,45.58759242938658,0.7892838603488399,6.751858442635374,0.8410138078918192,5.471070425694441,0.2511369901041637,66.58758396148681,62.623853615095314,0.8018199981424706,7.913523463988422
7,7,406,"[0.047742, 0.465, 1, 32, 'softsign', 'mape', ['SimpleRNN'], 'Ftrl']",256.6611325949956,0.5528680854288841,12.97174953420161,0.6020971843645768,69.32810859680175,256.6611325949956,-0.1863456738296487,16.020647071669597,0.5301046437103825,13.93435838832621,0.538345080756767,84.93393939971924,320.7437774132885,-0.0150285990741763,17.90932096460635
7,8,406,"[0.051038, 0.306, 2, 8, 'elu', 'mse', [['SimpleRNN', 'SimpleRNN']], 'Adadelta']",500,-6.036137913935519,57.43846929973431,2.85441895720707,253.22426696777345,4751.031646877029,-20.96034040492741,68.92772770719364,-4.637166746686152,65.98602525372057,2.9947365125369187,257.67576293945314,6027.781767801501,-18.075571575041675,77.63879035508926
7,9,406,"[0.029012, 0.165, 4, 16, 'softsign', 'mape', ['LSTM'], 'Nadam']",500,0.0719986349206296,32.27696470095888,1.5422243307946988,94.71264568328856,1242.571826944108,-4.743447386885286,35.25013229683129,0.0684950073430009,35.89072683838652,1.505455199377551,95.00725734710691,1582.49502359378,-4.0079777690293605,39.780586013704976
8,0,206,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
8,1,206,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
8,2,106,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['SimpleRNN'], 'Nadam']",30.279944302216,0.8777615128242349,3.743728192270244,0.1712102084229661,48.14817718505859,30.279944302216,0.860039264365667,5.502721535950734,0.8714539237519192,4.558009972281013,0.1836007675665877,74.3561307811737,44.71342706156352,0.8584994926600753,6.686809931616384
8,3,203,"[0.076634, 0.358, 1, 32, 'relu', 'mse', ['SimpleRNN'], 'Adam']",37.35730412196841,0.8300697375088496,4.269542213353423,0.2253150843391846,46.61159614562988,37.35730412196841,0.8273261101790219,6.112062182436334,0.840293996255662,5.033355966569443,0.2759885989144925,68.23356002807617,50.86327501121309,0.839037629364724,7.131849340193123
8,4,203,"[0.076634, 0.358, 1, 32, 'relu', 'mse', ['SimpleRNN'], 'Adam']",37.35730412196841,0.8300697375088496,4.269542213353423,0.2253150843391846,46.61159614562988,37.35730412196841,0.8273261101790219,6.112062182436334,0.840293996255662,5.033355966569443,0.2759885989144925,68.23356002807617,50.86327501121309,0.839037629364724,7.131849340193123
8,5,305,"[0.033939, 0.219, 2, 32, 'elu', 'mae', [['GRU', 'GRU']], 'RMSprop']",44.29846550651648,0.8687495912047726,4.698845682753079,0.1967607204104956,51.86950687408447,44.29846550651648,0.7952424958948676,6.65570924143449,0.8624899704695818,5.508905369367181,0.2029985242586941,71.77389377593994,62.68188085636164,0.8016363646207677,7.917188949138554
8,6,307,"[0.033658, 0.343, 2, 32, 'softsign', 'mse', [['GRU', 'LSTM']], 'Adamax']",57.47597251241461,0.7492270846472069,5.45607353981737,0.3023505758051235,51.32936042785644,57.47597251241461,0.7343330848350493,7.581290952892825,0.7049088182243093,7.003948129820367,0.3741378943357649,63.38674396514892,94.74966104241348,0.7001543833952193,9.733943755868609
8,7,407,"[0.085796, 0.454, 2, 8, 'elu', 'mse', [['SimpleRNN', 'SimpleRNN']], 'RMSprop']",61.305138372060185,0.7175385844047204,5.409697131094448,0.2778170624859253,50.592498245239256,61.305138372060185,0.7166338161299002,7.82975979018898,0.6827718502513267,6.922913832428487,0.3558740936000197,61.92801803588867,102.2372721402766,0.6764590229914437,10.11124483633329
8,8,307,"[0.076634, 0.158, 1, 32, 'softplus', 'mse', ['LSTM'], 'Adamax']",99.2782300680291,0.5412797927518862,7.133801457378355,0.3969912490875075,50.832194824218746,99.2782300680291,0.5411136171812898,9.963846148352006,0.5410728796351636,8.613151297945738,0.4865365868584946,60.46526222229004,145.93231057451055,0.5381813173222103,12.080244640507516
8,9,407,"[0.00986, 0.231, 1, 32, 'softmax', 'mse', ['LSTM'], 'Ftrl']",500,9.49748922951521e-07,18.52535117925388,0.7197859171999627,81.85897701263428,559.0513294454888,-1.5840614020157289,23.64426631226879,1.126063663869914e-06,22.631859149283574,0.7722722021224079,81.86898082733154,827.659424632836,-1.6192183464033776,28.76907062511468
9,0,208,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
9,1,206,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
9,2,208,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['SimpleRNN'], 'Nadam']",30.279944302216,0.8777615128242349,3.743728192270244,0.1712102084229661,48.14817718505859,30.279944302216,0.860039264365667,5.502721535950734,0.8714539237519192,4.558009972281013,0.1836007675665877,74.3561307811737,44.71342706156352,0.8584994926600753,6.686809931616384
9,3,108,"[0.076634, 0.358, 1, 32, 'relu', 'mse', ['SimpleRNN'], 'Adam']",37.35730412196841,0.8300697375088496,4.269542213353423,0.2253150843391846,46.61159614562988,37.35730412196841,0.8273261101790219,6.112062182436334,0.840293996255662,5.033355966569443,0.2759885989144925,68.23356002807617,50.86327501121309,0.839037629364724,7.131849340193123
9,4,108,"[0.076634, 0.358, 1, 32, 'elu', 'mae', ['GRU'], 'RMSprop']",43.74021470226809,0.8867911696538175,4.942254759533238,0.2218122498322365,51.825210609436034,43.74021470226809,0.7978228570887732,6.613638537315756,0.8831513601167077,5.666832926657375,0.2180682141158073,73.06098908424377,59.6367980672615,0.811272860587773,7.722486521015203
9,5,307,"[0.033658, 0.343, 2, 32, 'softsign', 'mse', [['GRU', 'LSTM']], 'Adamax']",57.47597251241461,0.7492270846472069,5.45607353981737,0.3023505758051235,51.32936042785644,57.47597251241461,0.7343330848350493,7.581290952892825,0.7049088182243093,7.003948129820367,0.3741378943357649,63.38674396514892,94.74966104241348,0.7001543833952193,9.733943755868609
9,6,408,"[0.083064, 0.153, 1, 16, 'elu', 'mape', ['LSTM'], 'Adamax']",175.4752030864687,0.4502689524494214,8.987857179718382,0.3500040540014026,71.33764739990234,175.4752030864687,0.1889140130363854,13.24670536724014,0.3920476048226105,13.42381042571998,0.4719587231041816,79.14731176376343,342.0157340797058,-0.0823460215626528,18.493667404809297
9,7,308,"[0.076634, 0.358, 1, 32, 'softmax', 'mse', ['LSTM'], 'RMSprop']",197.52360521776092,0.1062726358927979,10.886369464047815,0.6568292030937816,58.68597190856934,197.52360521776092,0.0870013228723081,14.054309133421,0.1096158115435433,12.38306890235718,0.7064863756230505,61.40444068908691,283.53496329539905,0.1027227436701209,16.838496467778796
9,8,308,"[0.076634, 0.358, 4, 32, 'tanh', 'mse', ['LSTM'], 'Ftrl']",500,-2.220446049250313e-16,19.28696019830062,0.7629138432551953,82.62846296310425,588.1325908254136,-1.7184815546845935,24.251445128598288,0.0,23.395534973416733,0.8074409084490018,82.63846296310425,863.0625519641333,-1.7312553967484812,29.37792627065657
9,9,408,"[0.043913, 0.207, 4, 16, 'softsign', 'mse', ['SimpleRNN'], 'Adadelta']",500,0.3057720761901422,57.093056909572965,3.200298084120855,125.8411766052246,3409.4433611718828,-14.759216601276483,58.390438953409856,0.3061568326794331,57.582159543705664,3.0245395853132946,131.07567993164062,3534.6044325214007,-10.185640495842495,59.45253932778146
10,0,208,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
10,1,208,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
10,2,206,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
10,3,208,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['SimpleRNN'], 'Nadam']",30.279944302216,0.8777615128242349,3.743728192270244,0.1712102084229661,48.14817718505859,30.279944302216,0.860039264365667,5.502721535950734,0.8714539237519192,4.558009972281013,0.1836007675665877,74.3561307811737,44.71342706156352,0.8584994926600753,6.686809931616384
10,4,108,"[0.076634, 0.358, 1, 32, 'relu', 'mse', ['SimpleRNN'], 'Adam']",37.35730412196841,0.8300697375088496,4.269542213353423,0.2253150843391846,46.61159614562988,37.35730412196841,0.8273261101790219,6.112062182436334,0.840293996255662,5.033355966569443,0.2759885989144925,68.23356002807617,50.86327501121309,0.839037629364724,7.131849340193123
10,5,108,"[0.076634, 0.358, 1, 32, 'elu', 'mae', ['GRU'], 'RMSprop']",43.74021470226809,0.8867911696538175,4.942254759533238,0.2218122498322365,51.825210609436034,43.74021470226809,0.7978228570887732,6.613638537315756,0.8831513601167077,5.666832926657375,0.2180682141158073,73.06098908424377,59.6367980672615,0.811272860587773,7.722486521015203
10,6,209,"[0.076634, 0.358, 1, 32, 'elu', 'mae', ['LSTM'], 'RMSprop']",48.56593818005108,0.8660953321904539,5.025166498386571,0.208638714603865,50.68520740509033,48.56593818005108,0.7755172741862,6.968926616061549,0.863467442137682,5.910624669825252,0.2226862255843915,72.18673843383789,67.55701403945575,0.786208474966778,8.219307394145552
10,7,109,"[0.076634, 0.358, 1, 32, 'softmax', 'mse', ['GRU'], 'RMSprop']",122.70119151280818,0.4365099593155337,7.712078504125114,0.410247413522122,52.99634521484376,122.70119151280818,0.4328474036828066,11.077056987883026,0.4205216876305813,9.524575409818418,0.5094161131809087,62.213633346557614,187.4379358669142,0.4068322478749141,13.690797488346476
10,8,308,"[0.076634, 0.358, 1, 32, 'softmax', 'mse', ['LSTM'], 'RMSprop']",197.52360521776092,0.1062726358927979,10.886369464047815,0.6568292030937816,58.68597190856934,197.52360521776092,0.0870013228723081,14.054309133421,0.1096158115435433,12.38306890235718,0.7064863756230505,61.40444068908691,283.53496329539905,0.1027227436701209,16.838496467778796
10,9,409,"[0.005517, 0.244, 1, 8, 'softmax', 'mape', ['GRU'], 'Adamax']",281.02158875369355,-0.069731393441744,10.71749225102166,0.4311083269368648,73.8290182876587,281.02158875369355,-0.2989451994539331,16.763698540408484,-0.0622876987704941,13.994045428750525,0.5298736803158908,75.1138056564331,458.13324588564814,-0.449812527965036,21.404047418319
11,0,208,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
11,1,208,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
11,2,208,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
11,3,210,"[0.076634, 0.358, 1, 32, 'elu', 'mse', ['GRU'], 'Nadam']",29.439402837585504,0.8838869255443965,3.6232780182723,0.1604069459874373,49.130712547302245,29.439402837585504,0.8639244366944758,5.425808956974573,0.8765494726646547,4.664143964386174,0.177577042568319,71.61027807235718,46.77693168694809,0.8519693076445503,6.839366322032188
11,4,208,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['SimpleRNN'], 'Nadam']",30.279944302216,0.8777615128242349,3.743728192270244,0.1712102084229661,48.14817718505859,30.279944302216,0.860039264365667,5.502721535950734,0.8714539237519192,4.558009972281013,0.1836007675665877,74.3561307811737,44.71342706156352,0.8584994926600753,6.686809931616384
11,5,108,"[0.076634, 0.358, 1, 32, 'relu', 'mse', ['SimpleRNN'], 'Adam']",37.35730412196841,0.8300697375088496,4.269542213353423,0.2253150843391846,46.61159614562988,37.35730412196841,0.8273261101790219,6.112062182436334,0.840293996255662,5.033355966569443,0.2759885989144925,68.23356002807617,50.86327501121309,0.839037629364724,7.131849340193123
11,6,110,"[0.076634, 0.358, 1, 32, 'softsign', 'mae', ['GRU'], 'RMSprop']",41.77949794883646,0.8866996070387682,4.772857823939769,0.2148769800445918,51.59161857604981,41.77949794883646,0.8068857323847747,6.463706208425354,0.8817796728157493,5.521997457250571,0.2117915259512952,72.7460393333435,57.94022884898816,0.8166418385637274,7.611847926028748
11,7,410,"[0.004773, 0.317, 1, 32, 'softmax', 'mae', ['LSTM'], 'Adam']",131.6744037251416,0.4204216688127723,7.806116871050299,0.3878619164764211,59.48520179748535,131.6744037251416,0.3913711919135116,11.474946785285828,0.4600240124056742,9.208166763176136,0.4827013503504867,64.44636543273926,178.1257836706781,0.4363015671999519,13.34637717400037
11,8,410,"[0.030543, 0.233, 2, 32, 'selu', 'mape', [['SimpleRNN', 'GRU']], 'SGD']",500,0.0,23.323305577295557,0.9994092735071778,86.67000000022352,760.3225758403876,-2.514382522368898,27.573947411286397,0.0,27.431016167271952,0.999428105648652,86.68000000022352,1068.4554659534206,-2.381243631680554,32.687237049855106
11,9,410,"[0.058918, 0.14, 1, 16, 'relu', 'mape', ['LSTM'], 'Adadelta']",500,-0.3121140492617258,35.537210898150555,1.7210475392603453,111.82584396362304,1546.7639750588737,-6.149492140448944,39.32892033934918,-0.4775351277963853,45.81613862943992,1.9868942089320012,127.78924148559572,2566.0117077738387,-7.120423379542409,50.65581612977762
12,0,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
12,1,208,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
12,2,208,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
12,3,210,"[0.076634, 0.358, 1, 32, 'elu', 'mse', ['GRU'], 'Nadam']",29.439402837585504,0.8838869255443965,3.6232780182723,0.1604069459874373,49.130712547302245,29.439402837585504,0.8639244366944758,5.425808956974573,0.8765494726646547,4.664143964386174,0.177577042568319,71.61027807235718,46.77693168694809,0.8519693076445503,6.839366322032188
12,4,110,"[0.076634, 0.358, 1, 32, 'softsign', 'mae', ['GRU'], 'RMSprop']",41.77949794883646,0.8866996070387682,4.772857823939769,0.2148769800445918,51.59161857604981,41.77949794883646,0.8068857323847747,6.463706208425354,0.8817796728157493,5.521997457250571,0.2117915259512952,72.7460393333435,57.94022884898816,0.8166418385637274,7.611847926028748
12,5,311,"[0.010624, 0.434, 1, 32, 'relu', 'mse', ['GRU'], 'Nadam']",48.33171205551089,0.7926352311471234,4.845103229748347,0.2393978304848953,51.17986053466797,48.33171205551089,0.7765999201900444,6.952101269077637,0.8171373353320996,5.626337705334692,0.2838695865675684,65.0245079421997,64.91699729367744,0.7945630953451084,8.057108494595157
12,6,411,"[0.087064, 0.127, 1, 8, 'softplus', 'mse', ['LSTM'], 'SGD']",131.30440689251455,0.4163636615972302,7.6551448270029105,0.3781923053967181,55.94028617858886,131.30440689251455,0.3930814007685876,11.458813502824563,0.3810332539214277,9.80433490585709,0.4971770986967318,60.08285301208497,205.1573561380522,0.3507572135304609,14.323315123882884
12,7,410,"[0.004773, 0.317, 1, 32, 'softmax', 'mae', ['LSTM'], 'Adam']",131.6744037251416,0.4204216688127723,7.806116871050299,0.3878619164764211,59.48520179748535,131.6744037251416,0.3913711919135116,11.474946785285828,0.4600240124056742,9.208166763176136,0.4827013503504867,64.44636543273926,178.1257836706781,0.4363015671999519,13.34637717400037
12,8,311,"[0.076652, 0.263, 4, 8, 'elu', 'mape', ['GRU'], 'RMSprop']",161.28553246315954,0.6485708973502247,9.494333576015638,0.3763937891164011,65.64869972229003,161.28553246315954,0.2545018727439705,12.699824111504832,0.6494210737023647,10.060775709978174,0.3568349687814359,70.38203758239746,196.97544522503628,0.3766497612792118,14.034794092719576
12,9,411,"[0.08418, 0.424, 4, 16, 'softplus', 'mse', ['SimpleRNN'], 'Adadelta']",500,-0.0135384544652399,190.08715671104943,10.859102766596072,256.3403332519531,36352.40212965166,-167.02900604307874,190.66305916367665,-0.0595449189102106,195.53933138469432,10.613016276067109,262.3032257080078,38570.44082217052,-121.0603586736307,196.39358650977
13,0,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
13,1,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
13,2,208,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
13,3,212,"[0.010624, 0.434, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",28.41179848623458,0.8828883147437367,3.544596869799076,0.1589997792654878,48.62613872528076,28.41179848623458,0.8686742558989184,5.3302718960888456,0.8736129666727492,4.634391017915631,0.1770296030985064,71.42083543777466,46.58621180267219,0.8525728614796811,6.825409277301413
13,4,210,"[0.076634, 0.358, 1, 32, 'elu', 'mse', ['GRU'], 'Nadam']",29.439402837585504,0.8838869255443965,3.6232780182723,0.1604069459874373,49.130712547302245,29.439402837585504,0.8639244366944758,5.425808956974573,0.8765494726646547,4.664143964386174,0.177577042568319,71.61027807235718,46.77693168694809,0.8519693076445503,6.839366322032188
13,5,110,"[0.076634, 0.358, 1, 32, 'softsign', 'mae', ['GRU'], 'RMSprop']",41.77949794883646,0.8866996070387682,4.772857823939769,0.2148769800445918,51.59161857604981,41.77949794883646,0.8068857323847747,6.463706208425354,0.8817796728157493,5.521997457250571,0.2117915259512952,72.7460393333435,57.94022884898816,0.8166418385637274,7.611847926028748
13,6,112,"[0.033939, 0.219, 2, 32, 'relu', 'mse', [['GRU', 'GRU']], 'Nadam']",42.165244865964766,0.8402475979441406,4.399614987964106,0.1954281974908996,50.835330429077146,42.165244865964766,0.8051027230849193,6.493477101366014,0.8320094465505445,5.777282999497418,0.2532268968287464,66.93130630493164,69.82471769305873,0.7790320798978065,8.356118578207154
13,7,412,"[0.081201, 0.195, 2, 16, 'selu', 'mae', [['SimpleRNN', 'GRU']], 'Adamax']",98.18893888431408,0.5874194536363294,6.810021670829018,0.3154395097609078,58.06276744842529,98.18893888431408,0.546148566845368,9.909033196246446,0.578034216702016,8.549903104516783,0.3953199484148816,69.12485034942627,153.24788208988028,0.5150303949050791,12.379332861260346
13,8,412,"[0.032724, 0.362, 2, 32, 'sigmoid', 'mape', [['SimpleRNN', 'LSTM']], 'RMSprop']",277.09552072691605,0.0205885144377655,10.57986130592102,0.4015902241212523,70.98769538879395,277.09552072691605,-0.2807980270650463,16.646186371866563,0.0208518636544402,14.044182748752563,0.5026406983482669,71.19276123046875,455.2547959255529,-0.4407033597246936,21.336700680413383
