generation,Individual,chromosome_ID,genes,fitness,test_EXP_VAR_SCORE,test_MAE,test_MAPE,test_MAX_ERROR,test_MSE,test_R2,test_RMSE,train_EXP_VAR_SCORE,train_MAE,train_MAPE,train_MAX_ERROR,train_MSE,train_R2,train_RMSE
13,9,412,"[0.010953, 0.296, 1, 32, 'selu', 'mape', ['GRU'], 'Adadelta']",500,0.227799586629841,56.76566502135769,3.215409663573001,124.82329696655272,3389.403190379236,-14.666586409543555,58.2185811436455,0.0648901282491699,52.87088812930679,2.8262919468667054,136.0055790710449,3085.162189454716,-8.763331592381187,55.54423632974636
14,0,213,"[0.033939, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
14,1,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
14,2,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
14,3,210,"[0.076634, 0.358, 1, 32, 'elu', 'mse', ['GRU'], 'Nadam']",29.439402837585504,0.8838869255443965,3.6232780182723,0.1604069459874373,49.130712547302245,29.439402837585504,0.8639244366944758,5.425808956974573,0.8765494726646547,4.664143964386174,0.177577042568319,71.61027807235718,46.77693168694809,0.8519693076445503,6.839366322032188
14,4,210,"[0.076634, 0.358, 1, 32, 'elu', 'mse', ['GRU'], 'Nadam']",29.439402837585504,0.8838869255443965,3.6232780182723,0.1604069459874373,49.130712547302245,29.439402837585504,0.8639244366944758,5.425808956974573,0.8765494726646547,4.664143964386174,0.177577042568319,71.61027807235718,46.77693168694809,0.8519693076445503,6.839366322032188
14,5,113,"[0.010624, 0.434, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",30.265619463831417,0.874371990418071,3.610138861212077,0.159967051534774,48.788658180236816,30.265619463831417,0.8601054770012696,5.501419768008202,0.8626329388061562,4.790498262140496,0.1803369125308166,72.07363742828369,50.942200840045714,0.8387878599876941,7.1373805307021225
14,6,110,"[0.076634, 0.358, 1, 32, 'softsign', 'mae', ['GRU'], 'RMSprop']",41.77949794883646,0.8866996070387682,4.772857823939769,0.2148769800445918,51.59161857604981,41.77949794883646,0.8068857323847747,6.463706208425354,0.8817796728157493,5.521997457250571,0.2117915259512952,72.7460393333435,57.94022884898816,0.8166418385637274,7.611847926028748
14,7,413,"[0.020247, 0.335, 4, 16, 'elu', 'mae', ['SimpleRNN'], 'Adam']",96.58354113462538,0.7130960496993524,6.7627536648853095,0.2615184865633662,56.18272060394287,96.58354113462538,0.5535690775236419,9.827692564108087,0.6950669622361318,8.225388099298021,0.3081541225613788,66.31676239013672,143.2948301239679,0.546527911318172,11.970581862381122
14,8,412,"[0.081201, 0.195, 2, 16, 'selu', 'mae', [['SimpleRNN', 'GRU']], 'Adamax']",98.18893888431408,0.5874194536363294,6.810021670829018,0.3154395097609078,58.06276744842529,98.18893888431408,0.546148566845368,9.909033196246446,0.578034216702016,8.549903104516783,0.3953199484148816,69.12485034942627,153.24788208988028,0.5150303949050791,12.379332861260346
14,9,413,"[0.060842, 0.318, 1, 8, 'softmax', 'mse', ['SimpleRNN'], 'Adamax']",243.381071269965,-0.0793932659672738,12.38135656272842,0.7558759890499999,62.88054435729981,243.381071269965,-0.124962233564063,15.60067534659846,-0.0698714665742916,13.750469036937831,0.7899209855420689,64.45869911193847,339.2324811411926,-0.0735381146600413,18.41826487867933
15,0,213,"[0.033939, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
15,1,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
15,2,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
15,3,114,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
15,4,210,"[0.076634, 0.358, 1, 32, 'elu', 'mse', ['GRU'], 'Nadam']",29.439402837585504,0.8838869255443965,3.6232780182723,0.1604069459874373,49.130712547302245,29.439402837585504,0.8639244366944758,5.425808956974573,0.8765494726646547,4.664143964386174,0.177577042568319,71.61027807235718,46.77693168694809,0.8519693076445503,6.839366322032188
15,5,214,"[0.033939, 0.219, 2, 32, 'elu', 'mse', [['GRU', 'GRU']], 'Nadam']",29.719064829008595,0.885042634357698,3.654085741197978,0.1604263064310974,49.56197170257568,29.719064829008595,0.8626317758606951,5.451519497260245,0.8782545386138242,4.620436103555299,0.1765021189988297,72.34963792800903,46.20252312767425,0.8537870860592026,6.797243789042309
15,6,113,"[0.010624, 0.434, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",30.265619463831417,0.874371990418071,3.610138861212077,0.159967051534774,48.788658180236816,30.265619463831417,0.8601054770012696,5.501419768008202,0.8626329388061562,4.790498262140496,0.1803369125308166,72.07363742828369,50.942200840045714,0.8387878599876941,7.1373805307021225
15,7,314,"[0.084513, 0.206, 4, 16, 'relu', 'mse', ['GRU'], 'SGD']",160.09860936219673,0.2609711928679761,9.045507406879842,0.4978913214859526,61.88151641845703,160.09860936219673,0.2599880991615001,12.653007917574252,0.2648894582440437,10.822842522129084,0.572515121310572,63.15308769226074,240.37112711858524,0.2393194019702592,15.503906834039777
15,8,414,"[0.008746, 0.429, 1, 32, 'elu', 'mape', ['LSTM'], 'Ftrl']",308.34770038133536,0.3065832115141731,13.380987537180305,0.5479895452704189,72.77233249664306,308.34770038133536,-0.4252526538950154,17.55983201461037,0.370142956294717,14.066201452755363,0.516550008095134,81.7647367477417,363.1317665859534,-0.1491700050727169,19.05601654559403
15,9,314,"[0.033939, 0.219, 1, 8, 'softsign', 'mape', ['GRU'], 'Adam']",360.2502934855323,0.3107439311068809,14.789415304964432,0.5985562753018672,73.74840610504151,360.2502934855323,-0.665158151728485,18.98026062743956,0.2969955880909364,16.97768361281275,0.6212970963417943,81.13079889774322,489.3205167488372,-0.5485080415881107,22.120590334546616
16,0,213,"[0.033939, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
16,1,213,"[0.033939, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
16,2,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
16,3,114,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
16,4,210,"[0.076634, 0.358, 1, 32, 'elu', 'mse', ['GRU'], 'Nadam']",29.439402837585504,0.8838869255443965,3.6232780182723,0.1604069459874373,49.130712547302245,29.439402837585504,0.8639244366944758,5.425808956974573,0.8765494726646547,4.664143964386174,0.177577042568319,71.61027807235718,46.77693168694809,0.8519693076445503,6.839366322032188
16,5,214,"[0.033939, 0.219, 2, 32, 'elu', 'mse', [['GRU', 'GRU']], 'Nadam']",29.719064829008595,0.885042634357698,3.654085741197978,0.1604263064310974,49.56197170257568,29.719064829008595,0.8626317758606951,5.451519497260245,0.8782545386138242,4.620436103555299,0.1765021189988297,72.34963792800903,46.20252312767425,0.8537870860592026,6.797243789042309
16,6,113,"[0.010624, 0.434, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",30.265619463831417,0.874371990418071,3.610138861212077,0.159967051534774,48.788658180236816,30.265619463831417,0.8601054770012696,5.501419768008202,0.8626329388061562,4.790498262140496,0.1803369125308166,72.07363742828369,50.942200840045714,0.8387878599876941,7.1373805307021225
16,7,415,"[0.005454, 0.179, 2, 32, 'softmax', 'mape', [['GRU', 'LSTM']], 'Adamax']",334.28688287311684,0.0006005442437395,11.95832254050571,0.4185004291057164,74.19821613311768,334.28688287311684,-0.5451494088912674,18.28351396403648,0.0006863490592581,15.836002098024986,0.5246312699150164,74.21012157440185,539.8722318468186,-0.7084844469622504,23.23515078166739
16,8,415,"[0.033313, 0.356, 4, 8, 'sigmoid', 'mape', ['LSTM'], 'Adadelta']",500,-1.2771571885838997e-05,66.61484252504191,3.5567604239607955,129.96404998779298,4653.886000503012,-20.51131130518812,68.21939607254679,2.984735899158597e-05,70.72215050142053,3.4752347072129046,129.97198623657226,5317.60795791909,-15.828149245737125,72.92193056906194
16,9,415,"[0.057649, 0.386, 4, 16, 'selu', 'mse', ['LSTM'], 'Adadelta']",500,-0.8846360884897697,23.05996936176736,1.18604839193567,104.63610282897947,702.2004960330764,-2.245729153484288,26.4990659464268,-1.3847488322262906,22.4753979026928,1.132727228035065,108.79798934936524,756.4520330032182,-1.393874804114152,27.503673082030662
17,0,216,"[0.033313, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
17,1,213,"[0.033939, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
17,2,213,"[0.033939, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
17,3,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
17,4,114,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
17,5,114,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
17,6,210,"[0.076634, 0.358, 1, 32, 'elu', 'mse', ['GRU'], 'Nadam']",29.439402837585504,0.8838869255443965,3.6232780182723,0.1604069459874373,49.130712547302245,29.439402837585504,0.8639244366944758,5.425808956974573,0.8765494726646547,4.664143964386174,0.177577042568319,71.61027807235718,46.77693168694809,0.8519693076445503,6.839366322032188
17,7,316,"[0.027508, 0.299, 2, 16, 'selu', 'mae', [['LSTM', 'SimpleRNN']], 'RMSprop']",82.04776651913618,0.7712780825451296,6.589447843542294,0.2711570415150832,57.757523956298826,82.04776651913618,0.6207567079860219,9.058022218957966,0.7528435923953338,7.389339839658058,0.299776131410233,68.21060890197754,106.81167359288312,0.6619828316355651,10.334973323278737
17,8,416,"[0.078622, 0.172, 1, 16, 'relu', 'mape', ['GRU'], 'Nadam']",113.12614325153858,0.638563639314235,7.785826986277193,0.3480593215079105,56.42504257202148,113.12614325153858,0.4771054374825404,10.636077437266923,0.6601006083069731,8.538871551898739,0.3670010427281067,74.93353538513183,140.34933704514592,0.5558492448058892,11.84691255328349
17,9,416,"[0.054935, 0.216, 1, 16, 'softmax', 'mae', ['LSTM'], 'Adagrad']",463.3114896883696,-0.0140543558754093,15.74527965093252,0.5700551768164083,79.34917276382447,463.3114896883696,-1.1415302576985678,21.524671651116297,-0.0159065612519593,19.929820459592477,0.6542672372242203,79.80127729415894,714.1635301535287,-1.2600482334145258,26.723838237677025
18,0,216,"[0.033313, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
18,1,213,"[0.033939, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
18,2,111,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
18,3,114,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
18,4,217,"[0.027508, 0.299, 2, 32, 'softsign', 'mse', [['LSTM', 'SimpleRNN']], 'Nadam']",35.087065197445,0.8453933577905062,3.8600687239595617,0.17406329466054,50.16676216125488,35.087065197445,0.8378196667975768,5.923433564871392,0.8280718772602329,5.184209089186164,0.2076723498011977,70.8664817237854,59.87179297357739,0.8105291936257167,7.73768653885497
18,5,117,"[0.033939, 0.219, 1, 16, 'selu', 'mae', ['GRU'], 'RMSprop']",41.30350556222599,0.8877540846610021,4.75503278635084,0.2139013117196591,50.76383785247803,41.30350556222599,0.8090858766096591,6.42678034183727,0.8841943015816537,5.410938255348447,0.2142627262269281,73.2151829624176,55.06020852156947,0.8257559764024116,7.420256634481685
18,6,317,"[0.076634, 0.358, 1, 16, 'tanh', 'mse', ['LSTM'], 'Nadam']",47.58526084071397,0.7812956383197956,4.917072472799926,0.2590123511498253,50.94295974731445,47.58526084071397,0.7800501861514144,6.898207074357363,0.7544429729122506,6.334193903266578,0.319928857173338,64.82760375976562,77.60846475641478,0.75439956499453,8.809566661102847
18,7,317,"[0.040426, 0.383, 1, 32, 'elu', 'mse', ['SimpleRNN'], 'Adamax']",81.31697797769553,0.6880914997702297,6.56160154384964,0.315972549187962,56.89672737121582,81.31697797769553,0.62413457753665,9.01759269304705,0.6750052256817451,7.47858267975501,0.3460838738102882,80.7625269317627,108.0021650230873,0.6582153919104511,10.39240900961309
18,8,417,"[0.000566, 0.371, 1, 16, 'softmax', 'mse', ['SimpleRNN'], 'Adamax']",180.03495699951247,0.1861633624090379,10.380580937482344,0.626135502188146,56.68712394714356,180.03495699951247,0.1678378014815831,13.417710572206888,0.1869637466119871,11.782466430164952,0.6719634627178689,61.91759185791015,258.7597143628979,0.1811267158951757,16.086009895648388
18,9,417,"[0.053334, 0.326, 2, 8, 'softplus', 'mse', [['SimpleRNN', 'LSTM']], 'Ftrl']",387.396480603509,0.0134982471690034,13.603703607473385,0.47488902799931,76.2558981704712,387.396480603509,-0.7906339544835523,19.682390114097142,0.0166881027046622,17.5710442187406,0.5708463777938318,76.79294281005859,608.0253808681912,-0.924162506039668,24.658170671568303
19,0,216,"[0.033313, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
19,1,216,"[0.033313, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
19,2,118,"[0.040426, 0.383, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.978764425489203,0.8841229741611012,3.5198549280932854,0.158526848668045,48.56774238586426,27.978764425489203,0.8706758370475407,5.289495668349602,0.8754091904657609,4.57587761104984,0.1755595486427905,71.3930324935913,45.50570644909941,0.855992238292457,6.74579175850392
19,3,218,"[0.027508, 0.299, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",29.646695897725653,0.8826471059401331,3.662763696158692,0.164061889532937,49.44081214904785,29.646695897725653,0.8629662813920903,5.444877950673059,0.8743218175674868,4.663035623498772,0.1775486879901466,72.28341621398926,47.15600135788113,0.8507697004062065,6.867022743364196
19,4,118,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['LSTM', 'SimpleRNN']], 'Nadam']",32.318813160949404,0.8563818244902085,3.7372214155776673,0.170691267396454,48.38089447021484,32.318813160949404,0.8506151524029056,5.684963778332224,0.8409135881640304,4.9450174954412365,0.2016303915883434,70.59860033035278,54.11161711901457,0.8287578971573338,7.356059890934451
19,5,318,"[0.033939, 0.12, 1, 32, 'softsign', 'mse', ['LSTM'], 'RMSprop']",40.26949018776932,0.8732856575970298,4.573404598777682,0.2026881344597644,50.706284561157226,40.26949018776932,0.8138653290096285,6.345824626301086,0.8666363742447915,5.16620081984309,0.2044874326398819,72.72843450546264,52.975029105003344,0.8323547536541,7.278394679117322
19,6,317,"[0.076634, 0.358, 1, 16, 'tanh', 'mse', ['LSTM'], 'Nadam']",47.58526084071397,0.7812956383197956,4.917072472799926,0.2590123511498253,50.94295974731445,47.58526084071397,0.7800501861514144,6.898207074357363,0.7544429729122506,6.334193903266578,0.319928857173338,64.82760375976562,77.60846475641478,0.75439956499453,8.809566661102847
19,7,218,"[0.033939, 0.219, 1, 32, 'elu', 'mse', ['SimpleRNN'], 'Adamax']",74.66782781641469,0.7063066958507449,6.264976637887215,0.3035542323029114,55.321976852417,74.66782781641469,0.6548684500506726,8.641054786101908,0.6944481532580177,7.166977291424838,0.3398481542687825,80.34869188308716,98.6307708342677,0.6878721889699702,9.931302574902634
19,8,418,"[0.02162, 0.461, 4, 16, 'sigmoid', 'mape', ['GRU'], 'Adam']",500,-0.0002270172855409,28.37289367007249,1.2976646249992825,91.73772733688357,1021.4162022817418,-3.721216183007215,31.959602661512264,-0.0003867851968439,32.48518935475981,1.2883690180725027,91.72841495513916,1371.4045675167608,-3.339959041938979,37.03247989963352
19,9,418,"[0.048852, 0.306, 1, 32, 'softsign', 'mae', ['LSTM'], 'Adadelta']",500,-0.1653635893363743,21.062221940968797,0.8628923525559892,90.35453807830812,683.0788850977902,-2.1573447526972527,26.135777874358173,-0.0562856794935973,24.811026519673423,0.8810117238465403,93.85228900909424,939.7285048636822,-1.9738731503831677,30.65499151628789
20,0,216,"[0.033313, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
20,1,216,"[0.033313, 0.219, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",26.058230161110693,0.8875253081092461,3.379545992170263,0.1543403608203981,48.15432933807373,26.058230161110693,0.879552979811429,5.104726257216021,0.8799010074663061,4.38095353777594,0.1698656948153864,71.21050638198852,42.24419255138066,0.866313654062892,6.4995532578309305
20,2,119,"[0.033313, 0.219, 2, 32, 'softsign', 'mse', [['GRU', 'GRU']], 'Nadam']",27.095617295577203,0.888215548394638,3.474606917081849,0.1569349069166676,49.107346572875976,27.095617295577203,0.8747579423758118,5.205345069789053,0.8819322721107092,4.380010933388298,0.1683832162614645,72.07219261169433,42.27500393456822,0.8662161480867367,6.501923095097959
20,3,219,"[0.027508, 0.299, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.213907674382995,0.8864974554618127,3.4857789753492177,0.1583617253818243,48.63558296203613,27.213907674382995,0.8742111775511847,5.2166950911839765,0.8786046587834719,4.488824990586284,0.1742663221492955,71.38283437728882,43.72661893974014,0.8616223543833093,6.6126105994334905
20,4,219,"[0.076634, 0.358, 1, 32, 'softsign', 'mse', ['GRU'], 'Nadam']",27.91717178407504,0.8847156532205175,3.519354976392631,0.1586404791991117,48.62001613616943,27.91717178407504,0.8709605321353502,5.283670294792724,0.8762203730118487,4.561652659187727,0.1752867961259053,71.40730518341064,45.23397344324607,0.8568521669697268,6.725620673458032
20,5,118,"[0.033939, 0.219, 2, 32, 'softsign', 'mse', [['LSTM', 'SimpleRNN']], 'Nadam']",32.318813160949404,0.8563818244902085,3.7372214155776673,0.170691267396454,48.38089447021484,32.318813160949404,0.8506151524029056,5.684963778332224,0.8409135881640304,4.9450174954412365,0.2016303915883434,70.59860033035278,54.11161711901457,0.8287578971573338,7.356059890934451
20,6,318,"[0.033939, 0.12, 1, 32, 'softsign', 'mse', ['LSTM'], 'RMSprop']",40.26949018776932,0.8732856575970298,4.573404598777682,0.2026881344597644,50.706284561157226,40.26949018776932,0.8138653290096285,6.345824626301086,0.8666363742447915,5.16620081984309,0.2044874326398819,72.72843450546264,52.975029105003344,0.8323547536541,7.278394679117322
20,7,119,"[0.040426, 0.383, 1, 16, 'tanh', 'mse', ['LSTM'], 'Nadam']",48.27622625671522,0.7781290375898517,4.956299995855162,0.2614102952659677,51.00654693603515,48.27622625671522,0.7768563880731816,6.948109545532168,0.7508514338441051,6.393608910367904,0.3245589635572497,64.6194548034668,78.75642067935149,0.750766733512484,8.874481431573988
20,8,319,"[0.076538, 0.345, 1, 32, 'selu', 'mae', ['LSTM'], 'Adagrad']",198.2552115325941,0.2113604354767384,10.423320079254989,0.5248271287606286,69.75408447265625,198.2552115325941,0.0836196733885182,14.080312906061218,0.3512546509562224,10.79688468630961,0.5618533563644615,86.10204300880432,210.0511307850232,0.3352703309347649,14.493140818505257
20,9,419,"[0.080305, 0.363, 4, 8, 'sigmoid', 'mae', ['SimpleRNN'], 'Adam']",216.9885454181008,0.0021940599512166,10.530237126028664,0.5680552739443573,64.35333602905274,216.9885454181008,-0.0029700232545897,14.730531063682015,0.0022898521184979,12.6883579463062,0.628553470931084,64.36640113830566,341.81329021796336,-0.081705365924583,18.488193265377863
